precipitation_probability,temperature_c,wind_speed_mps,humidity_percent,cloudiness_percent,pressure_hpa,precipitation_mm,flood_label
13.3,2.5,8.5,78.7,77.1,1002.9,0.0,0
13.5,5.0,7.5,100.0,93.7,1018.7,0.0,0
21.1,6.3,17.3,70.0,75.0,988.7,0.3,1
10.7,8.1,9.4,100.0,100.0,1029.0,0.0,1
16.9,2.4,8.6,73.9,99.9,1006.9,0.0,0
36.1,7.4,7.1,100.0,100.0,1023.2,4.4,1
9.0,5.3,4.2,68.1,81.3,1015.8,0.0,0
34.2,5.3,4.9,100.0,92.2,1006.3,0.6,0
12.1,7.6,5.4,95.8,87.4,1027.7,0.0,0
10.9,7.5,7.8,100.0,100.0,1034.6,0.0,1
25.3,6.7,5.5,89.6,100.0,1012.5,0.3,0
5.5,7.5,5.9,88.2,85.0,1030.4,0.0,0
17.5,4.8,7.3,85.0,0.0,1005.0,0.0,0
30.0,2.5,1.1,86.2,97.2,1016.3,0.0,0
18.0,2.5,3.4,88.2,94.3,1020.0,1.0,0
67.7,9.5,6.5,100.0,100.0,1029.4,0.0,1
11.1,8.3,6.0,87.1,85.1,1010.5,0.0,0
22.8,3.7,9.4,70.0,97.4,999.2,1.8,0
38.4,5.7,8.2,100.0,100.0,1022.0,2.5,1
13.8,8.7,5.5,99.8,100.0,1032.5,0.0,1
26.2,8.4,7.9,100.0,90.1,1021.1,0.0,0
11.4,5.5,3.0,91.1,85.9,1019.2,0.0,0
11.0,6.9,3.2,80.4,69.8,1017.3,0.0,0
27.4,7.2,10.2,95.7,100.0,1023.7,0.8,1
10.4,9.8,6.9,100.0,93.5,1035.5,0.0,0
28.0,6.3,8.2,85.4,90.3,1018.3,0.4,0
0.0,1.7,2.4,66.5,32.9,1023.3,0.0,0
18.0,9.8,15.7,65.7,28.5,994.7,0.0,1
21.7,6.5,8.1,85.7,100.0,1028.9,0.0,0
32.2,4.8,4.5,70.0,100.0,1005.4,0.9,0
11.5,7.1,7.9,82.2,83.9,1017.7,0.0,0
23.3,3.4,9.6,95.6,91.7,1020.2,0.0,0
19.1,4.1,0.9,90.1,84.6,1027.2,0.0,0
24.3,5.8,4.1,81.9,100.0,1005.9,1.1,0
21.9,5.8,3.0,98.2,99.1,1016.5,0.0,1
18.1,5.2,4.9,67.1,100.0,1009.5,0.0,0
13.2,9.1,8.0,73.0,91.4,1036.8,0.0,0
45.3,8.2,6.7,100.0,100.0,1022.7,0.2,1
40.0,5.1,7.6,89.7,75.0,1013.6,0.1,0
23.6,8.7,5.2,100.0,60.4,1027.3,0.0,0
25.8,5.8,8.8,81.6,97.8,1017.6,0.0,0
51.2,8.8,11.9,98.7,92.7,982.2,0.1,1
18.8,8.8,6.0,84.5,93.7,1024.9,0.0,0
14.4,1.7,1.2,80.0,62.3,1024.8,0.0,0
24.8,3.5,0.0,98.9,63.5,1016.9,0.0,0
12.8,9.2,6.4,83.0,100.0,1027.2,0.0,0
45.7,3.2,11.2,95.3,100.0,1004.3,0.3,1
22.8,3.3,2.7,95.6,88.3,1015.1,0.8,0
20.3,8.2,13.2,64.1,20.0,996.9,0.0,0
29.8,5.7,8.6,76.6,100.0,1016.4,1.2,0
9.7,4.8,4.5,91.7,84.4,1018.2,0.0,0
9.4,4.3,1.8,84.9,78.6,1029.2,0.0,0
40.7,7.7,9.1,92.9,100.0,1001.0,0.0,1
24.4,5.4,2.1,97.0,100.0,1004.8,0.0,1
20.1,8.4,7.4,99.3,100.0,1027.2,0.0,1
29.7,6.9,3.6,69.6,100.0,1004.1,0.0,0
23.7,4.0,11.0,71.5,86.4,1008.3,0.0,0
15.1,8.0,6.5,90.0,100.0,1031.7,0.0,0
24.4,0.9,0.6,87.3,75.0,1004.1,1.0,0
35.5,4.3,7.7,100.0,70.0,984.9,0.0,1
21.1,7.9,7.1,100.0,100.0,1026.7,0.0,1
3.4,5.2,9.0,84.8,94.3,1016.0,0.0,0
17.4,8.1,7.1,100.0,92.3,1032.5,0.0,0
45.9,6.5,7.1,83.0,94.9,1009.9,1.9,0
27.0,8.8,5.8,100.0,85.2,1028.6,0.0,0
32.2,4.7,3.6,100.0,100.0,1007.7,0.0,1
16.9,9.2,7.5,91.3,81.6,1032.8,0.0,0
44.2,5.9,3.8,79.6,100.0,1009.9,0.0,0
24.4,8.1,7.4,89.4,99.6,1033.4,0.0,0
15.0,9.1,9.1,71.7,100.0,999.0,0.0,0
24.9,9.3,8.8,97.2,100.0,1030.0,0.0,1
20.4,8.2,5.8,100.0,100.0,1028.8,0.4,1
35.2,6.6,6.0,98.7,100.0,989.9,0.0,1
14.1,9.3,11.1,96.0,100.0,1027.9,0.0,1
9.9,7.9,4.7,84.4,95.6,1029.6,0.0,0
14.9,4.1,2.4,71.3,41.7,1030.8,0.0,0
9.8,8.2,8.0,94.2,88.2,1021.2,0.0,0
19.2,1.9,0.0,94.8,44.1,1019.0,0.0,0
28.7,7.2,10.0,100.0,98.7,1026.5,0.0,1
18.5,6.3,1.6,88.3,88.7,1012.6,0.0,0
2.4,4.3,4.1,82.9,43.3,1016.0,0.0,0
41.2,7.5,8.7,100.0,100.0,1013.3,0.1,1
17.2,9.6,7.2,94.7,100.0,1025.6,0.0,0
22.3,5.3,4.5,86.8,87.7,1006.2,0.0,0
26.2,9.2,7.3,100.0,100.0,1017.4,0.0,1
19.5,9.5,5.2,93.2,100.0,1026.9,0.0,0
2.3,7.9,6.7,100.0,93.6,1032.4,0.0,0
18.8,8.6,7.2,83.2,100.0,1027.1,0.0,0
34.3,6.5,8.4,88.8,100.0,1022.5,1.3,0
36.7,3.6,10.5,90.1,96.5,992.7,0.3,1
21.1,7.8,7.4,100.0,100.0,1027.4,0.0,1
23.6,7.1,6.4,100.0,100.0,1016.5,0.9,1
21.5,0.9,3.6,76.9,84.3,1027.7,0.0,0
46.6,8.0,7.3,93.1,100.0,1032.4,0.0,0
14.5,5.1,6.1,65.6,29.4,1015.3,0.0,0
19.2,9.8,5.7,100.0,100.0,1035.0,0.0,1
36.0,10.5,9.8,92.2,97.3,1022.4,1.4,0
41.8,2.3,0.1,95.6,75.0,1020.3,1.7,0
22.5,4.9,10.1,98.3,98.5,1010.0,0.0,1
12.1,5.1,4.4,100.0,100.0,1000.6,0.0,1
13.9,7.8,8.7,95.8,100.0,1026.9,0.0,1
15.0,7.9,5.2,94.1,85.8,1030.6,0.0,0
9.8,9.0,10.1,92.9,78.1,988.3,0.0,1
31.1,5.8,3.7,100.0,100.0,1017.4,0.0,1
10.6,8.1,7.0,84.4,100.0,1028.9,0.0,0
16.2,9.8,5.7,96.3,100.0,1025.1,0.0,1
32.1,8.2,10.1,100.0,100.0,990.8,1.1,1
31.1,9.9,10.6,98.4,100.0,1010.1,0.4,1
16.9,4.2,5.1,100.0,95.2,1011.2,0.0,1
21.5,3.5,3.8,86.5,75.0,1019.3,0.1,0
12.5,8.0,6.6,93.5,100.0,1027.1,0.0,0
27.8,9.2,8.5,100.0,100.0,1025.5,0.0,1
23.0,9.7,9.3,100.0,100.0,1016.7,0.2,1
18.0,1.6,8.4,75.7,75.0,1000.4,0.5,0
15.3,9.0,7.3,90.2,85.1,1027.2,0.0,0
21.6,1.8,1.3,89.2,95.4,1029.4,0.0,0
18.9,2.7,2.4,82.9,90.5,1018.8,0.0,0
22.8,5.5,2.7,74.6,100.0,1007.1,0.0,0
18.4,5.5,7.9,84.6,83.1,1008.1,0.0,0
7.1,3.5,0.0,92.5,22.8,1027.0,0.0,0
22.1,4.1,6.4,87.9,100.0,1004.7,0.0,1
50.6,5.7,13.3,88.1,100.0,988.9,2.0,1
23.9,4.6,3.9,96.0,100.0,1013.0,0.0,1
38.7,4.7,13.0,100.0,100.0,981.5,0.2,1
23.2,3.1,5.1,82.5,100.0,1017.1,0.3,0
15.6,9.4,10.1,97.1,100.0,1030.1,0.0,1
33.7,8.6,10.1,87.0,100.0,987.8,0.8,1
4.2,3.3,7.8,79.1,11.0,1004.3,0.0,0
16.2,9.4,8.1,87.8,100.0,1029.8,0.0,0
32.1,5.2,0.7,90.3,100.0,1009.0,0.6,0
17.3,4.7,1.3,67.7,90.2,1022.8,0.0,0
24.0,7.3,4.7,100.0,100.0,1041.1,0.0,1
20.6,9.1,7.2,100.0,100.0,1030.4,0.0,1
19.9,5.2,6.6,91.2,91.9,1016.7,0.0,0
27.3,1.1,3.7,100.0,75.0,1016.4,1.6,0
22.4,9.1,7.9,96.9,88.0,1021.1,0.0,0
18.0,9.7,9.0,95.7,100.0,1024.6,0.4,1
10.5,8.2,8.1,98.8,98.8,1024.3,0.0,1
18.6,4.8,4.8,91.8,75.0,1020.8,0.4,0
19.7,2.6,0.6,72.6,60.8,1018.0,0.0,0
21.6,6.0,5.2,86.3,100.0,1021.3,0.0,0
20.4,2.5,0.0,79.5,73.5,1023.0,0.0,0
11.5,9.3,8.1,95.6,95.7,1033.6,0.0,1
45.7,8.2,12.1,94.8,100.0,997.9,1.0,1
10.5,5.9,8.2,47.2,83.8,1010.8,0.0,0
24.7,7.0,7.6,70.3,85.1,1008.3,0.0,0
38.1,5.4,11.4,74.1,100.0,1006.3,0.1,0
34.8,5.8,9.8,100.0,98.5,984.6,0.1,1
0.0,9.0,6.9,95.2,86.8,1037.1,0.0,0
26.0,7.1,9.1,87.2,100.0,1010.9,1.2,0
33.9,8.7,7.1,100.0,100.0,1025.0,0.1,1
17.8,8.3,6.6,100.0,100.0,1028.8,0.0,1
14.4,7.2,5.3,64.3,100.0,1011.5,0.0,0
37.4,4.0,14.2,99.1,100.0,1015.4,1.9,1
22.1,3.5,3.9,78.0,100.0,1015.4,0.4,0
39.3,5.1,2.8,87.8,85.6,1001.9,0.1,0
17.6,8.8,6.2,100.0,100.0,1026.8,0.0,1
11.5,5.5,7.1,93.3,75.5,1008.9,0.0,0
19.1,8.2,5.8,100.0,100.0,1029.7,0.0,1
27.2,9.7,9.1,91.2,91.5,993.7,0.0,1
22.7,3.7,5.0,79.1,100.0,1013.2,0.6,0
8.1,7.9,8.6,100.0,100.0,1031.0,0.0,1
16.8,1.6,9.8,80.5,58.8,1003.9,0.0,0
17.4,9.8,8.4,100.0,88.0,1026.2,0.0,0
16.5,8.5,7.4,89.0,100.0,1026.0,0.0,0
27.0,9.6,9.6,87.5,100.0,1026.7,2.2,0
7.8,10.0,6.0,76.9,98.7,1027.9,0.0,0
19.9,9.4,8.7,95.3,100.0,1025.7,0.0,1
20.0,7.4,2.8,96.0,99.8,1015.3,0.0,1
24.3,4.8,5.5,88.0,100.0,1010.5,0.0,0
11.2,8.3,6.2,84.0,100.0,1035.8,0.0,0
24.5,3.8,9.0,97.7,95.1,995.0,0.2,1
5.8,4.1,1.7,69.0,52.5,1033.7,0.0,0
22.1,7.3,8.8,92.3,100.0,1022.3,0.0,0
33.9,6.3,0.8,96.7,83.8,1012.9,0.0,0
16.9,9.5,10.3,92.8,83.7,988.8,0.0,1
5.1,5.7,6.1,79.2,16.5,1023.2,0.0,0
24.3,9.9,7.6,92.2,100.0,1021.2,0.0,0
28.2,8.2,10.4,96.3,100.0,1007.8,0.5,1
21.8,9.8,9.9,94.5,95.7,1009.2,0.0,0
19.9,4.5,9.7,87.6,100.0,997.9,0.0,1
39.0,7.4,8.2,95.6,100.0,1017.8,0.7,1
54.2,1.5,0.5,86.7,70.0,1014.9,0.0,0
18.5,3.1,10.0,95.2,94.9,1006.1,0.0,1
20.1,7.7,4.5,100.0,100.0,1034.6,0.0,1
27.6,7.4,13.7,96.6,100.0,980.4,0.0,1
18.3,9.9,9.3,100.0,100.0,1030.4,0.0,1
15.1,5.1,0.2,78.2,65.3,1010.7,0.0,0
47.2,12.2,9.7,97.9,100.0,989.5,0.4,1
25.7,2.5,0.0,73.0,52.9,1019.0,0.0,0
13.5,5.8,6.3,65.0,28.4,1027.8,0.0,0
17.2,5.5,7.2,75.6,100.0,1019.5,0.0,0
17.2,2.3,9.0,63.2,57.7,994.3,0.0,0
33.1,10.4,4.5,93.6,100.0,1018.6,2.6,0
6.8,8.3,6.0,84.9,95.2,1026.6,0.0,0
28.7,8.3,10.3,96.1,99.3,1022.6,0.0,1
32.9,9.6,10.6,99.1,100.0,1016.8,1.2,1
4.5,9.3,15.8,70.1,29.5,1003.6,0.0,0
12.3,8.2,5.7,100.0,98.7,1029.2,0.0,1
17.8,8.5,7.9,94.8,100.0,1021.8,0.0,0
46.1,7.8,8.1,100.0,100.0,1018.3,0.4,1
16.1,6.2,8.0,71.1,74.9,1005.3,0.0,0
11.8,12.0,4.0,94.3,37.6,1026.5,0.0,0
34.0,4.1,8.3,81.3,100.0,1017.8,0.0,0
21.4,5.2,12.1,98.2,80.0,984.9,0.0,1
44.4,6.6,9.6,97.4,96.9,1001.3,0.6,1
15.4,5.3,5.9,69.8,100.0,1020.3,0.0,0
19.4,6.9,6.7,72.6,89.1,1021.2,0.0,0
20.4,5.5,4.3,70.8,100.0,1033.9,0.0,0
25.1,5.0,5.6,84.6,92.9,1003.8,0.0,0
39.3,4.9,7.6,100.0,100.0,1004.1,1.7,1
18.0,3.0,4.5,84.2,100.0,1019.4,0.8,0
25.1,4.9,2.5,100.0,92.7,1016.1,0.0,0
20.2,8.8,5.4,93.0,100.0,1029.5,0.0,0
21.6,8.4,7.8,95.0,100.0,1025.3,0.0,1
11.7,6.7,7.1,68.5,79.9,1014.7,0.0,0
28.5,8.2,6.5,100.0,77.3,1020.5,0.1,0
20.0,9.3,3.5,100.0,81.4,1025.1,0.0,0
16.4,8.0,14.5,95.0,55.7,986.3,0.0,1
51.1,6.0,3.3,83.8,100.0,1003.1,0.2,0
36.3,2.7,4.9,93.5,100.0,997.4,0.4,1
39.8,7.1,5.0,99.0,100.0,1023.7,0.8,1
20.8,9.9,9.0,84.1,92.1,1022.7,0.0,0
64.5,9.5,7.0,100.0,100.0,1021.5,5.7,1
25.4,3.8,2.6,78.8,84.4,1026.6,0.0,0
12.7,4.0,9.8,71.1,73.8,999.3,0.0,0
14.0,8.6,6.3,91.3,88.1,1026.5,0.0,0
29.1,6.6,9.7,92.3,98.3,1016.7,0.0,0
15.2,7.6,5.1,67.5,75.8,1001.0,0.0,0
12.6,3.9,0.0,87.0,51.5,1023.8,0.0,0
22.8,8.9,5.4,89.9,100.0,1030.2,0.0,0
10.4,5.7,3.5,90.9,21.3,1023.7,0.0,0
31.9,4.3,2.1,77.3,100.0,1010.6,0.7,0
18.2,4.8,6.2,90.7,31.9,1034.5,0.0,0
17.7,2.4,3.1,79.6,97.3,1024.8,0.0,0
21.5,8.3,7.6,100.0,80.0,1031.0,0.0,0
6.7,8.1,9.2,97.0,100.0,1024.0,0.0,1
34.6,7.2,8.1,100.0,100.0,1009.1,1.3,1
49.2,4.1,8.7,100.0,77.6,1006.2,1.1,0
6.5,10.2,16.1,50.1,47.3,996.4,0.0,0
30.8,5.1,15.0,86.2,100.0,986.2,0.0,1
29.7,5.2,4.6,87.6,75.0,1025.0,4.3,0
19.3,9.1,8.1,96.1,100.0,1016.3,0.0,1
12.5,7.7,10.7,81.1,100.0,1020.8,0.0,0
13.1,7.9,8.0,84.7,83.9,1030.8,0.0,0
21.8,7.6,2.3,82.1,95.9,1007.5,0.0,0
29.4,6.9,8.1,100.0,100.0,1026.7,0.4,1
51.4,8.1,7.7,100.0,100.0,1016.4,0.5,1
25.9,11.0,15.3,65.0,70.0,988.5,0.0,1
24.0,7.9,6.1,91.5,100.0,1023.4,0.0,0
47.0,4.2,2.2,92.0,90.6,1005.8,1.7,0
19.5,5.9,10.2,78.8,66.8,1001.2,0.0,0
28.3,9.3,8.4,100.0,100.0,1024.6,0.1,1
40.5,3.5,9.4,77.0,90.5,982.6,3.5,0
15.7,6.9,3.7,87.2,99.2,1020.1,0.0,0
7.5,8.3,6.9,89.8,97.2,1021.8,0.0,0
27.8,3.6,6.8,85.9,100.0,1010.9,0.5,0
28.1,7.4,6.2,100.0,100.0,1017.0,1.9,1
17.4,7.4,10.9,98.5,98.6,1021.2,0.0,1
22.0,8.5,8.4,83.8,100.0,1033.1,0.0,0
16.0,3.7,3.8,84.4,100.0,1014.0,0.0,0
17.4,6.4,6.0,79.4,99.8,1022.4,0.0,0
5.2,7.7,4.0,96.2,87.3,1024.3,0.0,0
16.9,8.6,7.0,100.0,100.0,1030.9,0.0,1
24.0,5.6,7.0,87.9,100.0,1012.0,0.0,0
30.6,5.8,12.9,92.7,100.0,1018.6,0.0,0
44.7,4.2,7.5,92.8,100.0,1012.4,1.9,0
24.1,6.0,3.7,80.3,100.0,1013.8,0.0,0
18.0,5.2,6.9,81.0,100.0,1004.8,0.1,0
21.9,6.4,8.3,100.0,98.6,1020.1,0.6,1
21.2,5.6,6.5,72.4,91.6,1017.4,0.0,0
19.4,8.5,8.7,99.8,38.5,1026.8,0.0,0
12.1,7.5,8.5,93.3,84.6,1028.0,0.0,0
32.1,6.2,8.6,100.0,99.7,1014.3,0.0,1
15.6,1.7,0.0,82.8,17.7,1016.8,0.0,0
19.6,6.7,8.4,85.5,94.0,1008.6,0.0,0
18.1,2.2,2.1,76.7,81.7,1025.4,0.0,0
22.0,6.7,9.3,99.5,84.3,985.1,0.0,1
16.4,6.0,8.1,84.7,100.0,1003.6,0.0,0
21.3,4.3,8.9,74.7,80.8,1022.8,0.0,0
29.0,9.8,8.9,99.9,100.0,1029.2,0.0,1
16.5,5.3,12.2,83.7,100.0,994.1,0.0,1
26.1,9.2,8.5,91.9,100.0,1009.0,0.1,0
10.3,6.1,8.3,70.0,16.4,1010.3,0.0,0
30.5,11.4,17.2,84.7,92.6,997.2,0.9,0
20.2,6.6,10.6,92.3,97.4,983.8,0.0,1
18.6,7.4,7.1,100.0,95.2,1034.8,0.0,1
23.4,8.9,9.8,96.8,81.2,1022.3,0.0,0
13.1,7.9,9.8,76.0,76.7,1003.9,0.0,0
29.8,3.4,4.7,96.0,75.0,1023.1,0.1,0
26.2,9.2,6.9,100.0,95.9,1030.7,0.0,1
32.9,4.4,6.0,100.0,100.0,1007.4,1.5,1
20.2,5.7,5.1,97.7,100.0,1011.2,0.1,1
16.2,4.3,9.8,50.2,98.7,1014.5,0.0,0
31.7,4.3,4.3,99.0,100.0,1004.5,0.0,1
5.1,10.5,11.0,96.7,95.2,1016.5,0.0,1
40.9,1.8,1.5,95.7,93.8,1011.8,0.1,0
7.9,5.0,6.3,80.3,100.0,1016.3,0.0,0
16.0,5.2,5.0,75.1,100.0,1018.2,0.0,0
23.1,9.4,8.0,91.4,100.0,1036.2,0.0,0
36.4,9.0,12.5,100.0,100.0,1013.5,0.8,1
11.7,9.3,9.3,98.3,79.6,984.4,0.0,1
25.8,9.6,6.3,99.6,100.0,1020.0,0.7,1
18.5,2.4,1.6,72.2,66.4,1023.1,0.0,0
24.9,10.7,8.8,77.5,82.7,992.6,0.0,0
20.6,4.5,10.1,67.9,81.1,1004.3,0.0,0
11.8,3.6,12.2,71.4,58.3,1000.4,0.0,0
0.0,9.9,16.1,63.8,29.8,997.3,0.0,0
5.2,5.3,5.1,90.3,36.1,1021.4,0.0,0
12.6,8.4,10.4,99.9,99.1,1021.4,0.0,1
25.2,9.2,6.7,100.0,83.5,1020.4,0.0,0
20.0,9.1,8.8,91.9,100.0,1029.1,0.0,0
22.0,3.2,5.1,86.0,100.0,1019.0,0.0,0
14.0,9.0,6.3,88.7,100.0,1029.1,0.0,0
9.2,7.1,6.4,99.6,99.4,1024.1,0.0,1
46.2,9.4,9.7,96.0,100.0,981.6,1.0,1
16.3,9.1,7.1,91.9,100.0,1030.6,0.0,0
41.4,4.4,4.4,81.9,100.0,1006.3,1.8,0
31.1,10.1,7.2,97.6,88.4,1024.5,0.0,0
14.5,0.7,0.0,78.4,0.0,1015.4,0.0,0
8.6,3.1,0.8,81.6,41.2,1015.6,0.0,0
25.9,7.2,13.9,100.0,100.0,1021.7,0.1,1
16.4,7.6,14.5,86.6,41.1,991.5,0.0,1
36.4,7.1,8.4,94.0,100.0,1013.3,0.1,0
49.8,9.9,10.4,100.0,100.0,1015.4,0.5,1
21.7,4.8,12.5,92.1,100.0,1023.6,0.0,0
13.8,9.5,8.2,96.9,100.0,1026.6,0.0,1
24.1,7.0,5.6,91.2,92.6,1014.7,0.0,0
10.2,8.8,6.8,95.0,45.6,1020.7,0.0,0
38.1,10.0,10.0,100.0,100.0,1020.3,2.1,1
8.3,4.8,7.0,85.0,85.6,1030.7,0.0,0
9.0,4.5,4.7,88.8,94.3,1014.9,0.0,0
10.1,9.2,9.1,100.0,100.0,1013.0,0.0,1
41.8,3.0,11.8,82.7,75.0,1007.0,3.0,0
36.3,10.5,12.1,95.3,99.3,1022.9,0.1,1
19.8,5.6,5.2,63.4,95.1,1025.0,0.0,0
18.0,2.5,1.2,89.8,100.0,1016.8,0.2,0
16.0,8.4,6.2,100.0,100.0,1027.1,0.0,1
50.4,8.6,6.6,98.7,81.0,1027.8,0.0,0
9.7,8.8,9.5,95.6,100.0,1019.1,0.0,1
18.4,1.7,2.7,79.6,97.2,1019.6,0.0,0
16.4,5.3,8.5,63.2,36.0,1013.8,0.0,0
8.4,5.1,9.6,93.8,100.0,1004.7,0.0,1
13.5,8.3,13.3,100.0,47.9,981.4,0.0,1
18.9,2.2,8.1,73.4,100.0,995.7,0.0,0
23.7,10.1,10.1,96.0,100.0,1024.1,1.4,1
8.8,10.3,12.2,63.2,44.6,998.5,0.0,0
27.4,7.3,11.8,98.0,100.0,1019.4,0.0,1
20.0,11.1,16.3,80.6,75.0,998.4,0.2,0
41.5,6.1,6.9,100.0,100.0,1015.6,0.0,1
22.5,4.9,10.7,89.3,75.0,998.5,1.4,0
31.2,8.6,7.9,100.0,100.0,1029.0,1.1,1
18.3,4.3,8.8,70.8,92.9,1006.9,0.0,0
9.9,6.6,5.6,87.6,88.5,1018.1,0.0,0
33.0,6.8,9.6,85.7,100.0,1000.5,0.1,1
16.5,7.7,14.6,74.6,25.6,1004.5,0.0,0
24.1,6.9,10.3,84.2,82.1,1004.0,0.4,0
34.4,1.3,0.4,96.9,70.0,1016.2,0.0,0
18.3,8.9,11.3,83.6,100.0,993.6,0.0,1
14.9,3.8,0.0,84.8,18.6,1020.6,0.0,0
29.5,10.2,10.1,100.0,100.0,1019.1,1.4,1
26.4,8.9,9.4,99.3,100.0,1028.0,1.0,1
20.4,5.9,4.3,71.1,83.0,1015.6,0.0,0
18.7,4.5,5.1,54.5,95.7,1010.0,0.0,0
26.8,7.8,11.9,81.5,99.2,998.6,0.0,0
4.5,5.4,2.6,73.6,0.0,1029.8,0.0,0
11.1,6.0,7.7,72.4,100.0,1025.9,0.0,0
22.7,8.9,6.0,99.1,94.5,1028.9,0.0,0
19.6,2.5,0.8,74.3,75.9,1017.9,0.0,0
26.8,3.2,11.1,78.7,93.6,1008.0,0.0,0
19.2,3.6,0.6,85.0,43.9,1013.5,0.0,0
7.8,8.2,9.5,52.8,100.0,1007.1,0.0,0
34.7,10.3,11.0,93.7,100.0,990.8,0.3,1
1.7,8.5,6.9,90.7,97.5,1030.0,0.0,0
30.7,4.4,13.1,95.3,100.0,984.3,0.0,1
23.3,5.2,10.2,75.1,100.0,988.9,0.0,1
13.5,3.3,8.3,73.5,93.7,1000.1,0.0,0
7.4,5.8,4.4,82.6,18.4,1024.7,0.0,0
25.8,6.6,11.2,100.0,96.6,1018.1,0.0,1
39.8,8.3,10.6,100.0,100.0,1024.4,0.5,1
37.9,7.8,9.0,83.4,100.0,1006.0,0.4,0
28.1,8.4,8.6,100.0,77.5,1019.0,0.6,0
33.8,9.0,11.2,100.0,100.0,983.5,0.4,1
11.7,9.7,9.4,75.1,100.0,995.7,0.0,0
14.6,8.7,15.4,91.1,59.8,982.5,0.0,1
11.3,7.7,6.2,88.5,100.0,1025.5,0.0,0
19.5,8.9,7.6,80.1,63.2,1025.7,0.0,0
42.0,4.9,2.8,81.5,81.6,1009.7,1.0,0
25.9,9.0,5.0,93.5,98.5,1025.0,0.0,0
36.5,9.7,6.6,100.0,100.0,1019.2,1.5,1
21.1,8.7,4.4,93.6,100.0,1024.6,0.0,0
24.1,7.6,8.5,74.8,75.0,987.1,0.1,0
28.6,4.2,10.6,90.8,100.0,1007.4,0.5,0
11.2,2.3,0.0,75.3,12.1,1024.8,0.0,0
20.2,6.1,10.6,73.2,92.9,1009.3,0.0,0
11.1,5.1,2.3,84.0,97.2,1028.5,0.0,0
22.8,9.7,6.1,86.9,100.0,1025.9,0.0,0
23.6,7.6,11.3,88.6,86.4,1023.8,0.2,0
51.8,5.9,3.0,90.2,95.5,1015.4,0.0,0
15.3,3.9,11.3,74.3,97.4,1004.2,0.0,0
15.3,9.8,7.3,84.8,98.3,1034.9,0.0,0
26.9,8.2,6.6,100.0,100.0,1018.9,0.0,1
15.7,2.9,0.5,94.6,73.9,1017.8,0.0,0
37.0,8.3,7.5,100.0,100.0,1022.3,0.2,1
2.8,5.3,8.7,64.6,20.3,1010.6,0.0,0
42.6,6.5,3.1,92.4,88.5,1001.7,1.1,0
39.8,7.1,9.5,100.0,100.0,1020.1,3.0,1
21.1,9.9,8.5,91.5,100.0,1031.0,0.0,0
25.9,6.9,2.1,96.9,79.2,1016.2,0.0,0
26.8,5.8,11.8,87.7,100.0,999.8,0.3,1
21.3,6.3,2.7,71.4,100.0,1009.8,0.0,0
18.0,9.5,9.9,89.9,94.3,1027.4,0.0,0
32.2,7.3,9.2,100.0,100.0,1008.1,2.0,1
32.4,8.4,9.0,100.0,100.0,1032.0,0.2,1
18.0,5.2,10.0,81.2,75.0,997.6,0.1,0
17.2,4.5,8.5,77.4,100.0,1004.5,0.0,0
13.6,5.1,9.5,82.2,93.7,1006.6,0.0,0
28.5,7.9,8.9,97.7,100.0,998.3,0.0,1
32.9,9.7,9.3,100.0,100.0,1016.4,0.2,1
16.9,9.1,9.0,100.0,100.0,1029.0,0.0,1
18.4,4.2,1.3,81.4,100.0,1004.4,0.0,0
0.0,4.3,6.0,78.2,0.0,1002.6,0.0,0
24.7,6.0,3.2,78.7,100.0,1013.3,0.0,0
20.8,9.8,7.6,87.2,75.0,1022.9,0.0,0
36.4,7.2,6.3,71.3,72.9,997.9,0.0,0
14.9,5.5,4.8,84.2,100.0,1021.3,0.0,0
12.6,8.4,7.5,100.0,94.9,1028.5,0.0,0
25.8,5.8,9.5,100.0,70.0,1016.9,0.0,0
17.1,4.7,8.7,72.1,52.3,996.3,0.0,0
32.7,8.5,8.4,100.0,100.0,1016.4,0.4,1
10.4,6.6,4.2,73.9,45.0,1029.0,0.0,0
21.8,8.2,3.9,100.0,91.3,1026.5,0.6,0
40.6,8.7,6.3,100.0,100.0,1001.6,0.3,1
28.4,7.3,5.5,94.8,95.2,1026.7,0.0,0
18.1,1.7,0.3,88.5,100.0,1030.2,0.0,0
18.0,7.2,10.8,93.8,100.0,1014.2,0.8,0
8.7,3.4,4.8,76.8,28.8,1018.4,0.0,0
18.0,6.9,10.9,88.7,75.0,1012.6,0.2,0
10.1,6.7,10.3,70.6,19.0,1004.4,0.0,0
14.4,7.4,6.2,95.3,96.9,1034.1,0.0,1
38.6,7.9,6.6,100.0,100.0,1018.6,0.6,1
15.3,7.8,10.0,79.0,82.6,1002.8,0.0,0
33.0,6.0,8.3,93.3,99.1,1018.7,0.0,0
16.8,9.4,9.6,100.0,93.0,1021.0,0.0,0
16.5,3.1,4.2,78.1,97.3,1006.3,0.0,0
9.1,4.7,8.2,76.6,77.7,1022.9,0.0,0
43.5,10.4,9.5,100.0,100.0,1021.2,1.2,1
46.4,9.4,11.3,100.0,100.0,985.8,0.6,1
46.2,8.6,6.4,100.0,100.0,1030.2,0.0,1
31.5,8.1,13.2,100.0,100.0,1015.4,0.6,1
14.9,8.3,5.4,88.3,84.9,1029.5,0.0,0
